probe,pvalue,Primary.solid.Tumor_Minus_Solid.Tissue.Normal,adjust.p
cg13305444,8.009842976074164e-6,-0.39709895410881163,1.267067646118861e-5
cg19156963,4.151346957272591e-22,-0.3361559303179409,3.0430855820721405e-21
cg24729839,1.3130382983788884e-6,-0.4045453648072748,2.328303332546582e-6
cg24043628,0.0012593272326430827,-0.0507333623941858,0.001519335279941177
cg17950169,1.0175316126037723e-5,-0.2030429733388306,1.586692220223546e-5
cg23051123,1.9674519242965748e-7,-0.1840147673713396,3.878218559057594e-7
cg22489204,5.2174602334430435e-20,-0.3099743767368047,3.070634302262895e-19
cg15260921,1.7882293515790353e-16,-0.3453159167376227,7.747421095759302e-16
cg11485704,0.01666251708967939,-0.002990146509969451,0.018637502085322586
cg20701926,1.412950839452991e-10,-0.306912119787118,3.853929033856829e-10
cg13952899,1.2788113026977024e-10,-0.2844687364736852,3.5113848813204475e-10
cg22157069,8.563330395458275e-12,-0.3443409619454885,2.5705646269364695e-11
cg24996883,3.3947711483599155e-4,-0.04415664523745387,4.312234578338656e-4
cg22021597,7.050179425505872e-4,-0.037395303598571294,8.664966030449583e-4
cg01910727,3.508387847966682e-4,-0.08839143422557061,4.442699471755865e-4
cg22444124,4.103764592218893e-6,-0.1578007314034184,6.765443233356849e-6
cg17933936,6.077115876077897e-40,-0.4821897006360064,5.543680149177726e-38
cg13500195,0.0030739310111010144,-0.0019343559031372685,0.0035950104844927814
cg16985288,2.613801912261653e-5,-0.06911628192715433,3.781376863377652e-5
cg12696328,0.1825328053227453,-0.020620598338481316,0.19551132833656085
cg24437104,5.027195148448368e-15,-0.21175201611478164,1.9560792497043176e-14
cg17786864,1.5491484943313916e-21,-0.24687543034174197,1.0598757615383938e-20
cg10236987,0.00533832811069985,-0.0697931294840004,0.006121183490062258
cg23633010,0.01993410516348669,-0.012491220674439904,0.022161002490484187
cg27546066,1.846456011722964e-5,-0.1362159432731418,2.7556214010780853e-5
cg22681074,5.657471912304049e-11,-0.14583752517368212,1.612772375000564e-10
cg17680089,2.079965781727609e-6,-0.10845516553833151,3.583739573553761e-6
cg23733384,7.75783430463241e-6,-0.08470215367709943,1.2295718077419322e-5
cg26575914,7.964927596236022e-17,-0.26265942575911,3.5347057062214994e-16
cg19746567,2.097479590779398e-14,-0.4257896039721968,7.774405164920477e-14
cg13791379,1.2055637365295868e-23,-0.38888749022877195,1.0256661426847573e-22
cg19261426,2.0785996633844982e-7,-0.19330241500631207,4.082608429757591e-7
cg19247726,6.476407605973875e-7,-0.24807546194686692,1.2016114450857741e-6
cg18918637,3.6221660818115946e-8,-0.35853639856692127,7.815501585196633e-8
cg24070990,0.19541901467600975,-0.028657242791300053,0.2091773286166936
cg13693136,3.8358419648887825e-5,-0.14838083372614475,5.4297004365063634e-5
cg07921765,5.617678890543002e-33,-0.575994512581538,1.441285740354939e-31
cg01967586,1.8950663456040613e-32,-0.4325570299687039,4.204998566867391e-31
cg26188212,4.760196467133373e-5,-0.4592674840019576,6.635180474561119e-5
cg15732451,1.540633459917377e-11,-0.4477022923111098,4.5254385352134764e-11
cg24406771,6.42899602668163e-28,-0.48709768010475507,8.946111420179014e-27
cg18117403,7.646493801166795e-14,-0.3767148042252301,2.6943224938875274e-13
cg18967021,3.1390547431229686e-18,-0.30300682974863075,1.595767148051986e-17
cg25023165,8.200274372204492e-13,-0.37093032475440124,2.661037652007861e-12
cg02773275,1.2504759333171967e-15,-0.40928165484018475,5.020248123488599e-15
cg13305336,1.566236122027921e-31,-0.6088569128099041,3.255392040974489e-30
cg15590912,5.764358719617321e-25,-0.23035818030030986,5.80679571632616e-24
cg14170793,8.306111980190238e-9,-0.44218261857413965,1.9101730912426288e-08
cg13850606,0.8421065839822833,6.758711493377693e-4,0.8701944687847133
cg17035539,1.7023771978561143e-5,-0.141443656112836,2.5527884555979358e-5
cg12130225,8.149396277309869e-6,-0.3917903101026385,1.286664296859885e-5
cg17425590,8.215296481804222e-8,-0.26270310420496445,1.7010740003937623e-7
cg13359998,4.5109732374647784e-4,-0.0510478344346933,5.641293264217187e-4
cg23843953,7.430724135997573e-14,-0.17420225969584524,2.629579532609486e-13
cg22153407,7.824419259053326e-9,-0.540295847159113,1.8044517448547136e-8
cg24371574,1.8905573678797187e-7,-0.27871919185131244,3.7311240361280025e-7
cg03347632,2.916578736947558e-12,-0.35229940745714095,9.104605106592946e-12
cg15363333,0.037029581885545886,-0.07810297264652855,0.040807096279239154
cg11176853,7.149608471926293e-5,-0.22764623836954873,9.76676964301412e-5
cg20699340,3.5495507344610755e-4,-0.24051286054196824,4.490263718016245e-4
cg11570508,4.3315291894566094e-16,-0.3855236085636353,1.814380339052998e-15
cg11226042,1.5797625918188307e-29,-0.43758724818170025,2.7304949218594945e-28
cg03438216,2.9586300124432516e-7,-0.07845682925013009,5.722108928659386e-7
cg17176029,4.966463276233273e-10,-0.19916379519434502,1.2903374524644042e-9
cg14523948,6.236219636420419e-25,-0.5098036215140201,6.243824782318492e-24
cg18166959,6.526823009445484e-7,-0.3326583678061821,1.2095985757911384e-6
cg04096525,0.0016857913683658416,-0.37964576640791453,0.002010217448697685
cg21875980,9.510037538555377e-10,-0.21798299418426376,2.3966196001627422e-9
cg23172853,1.2000189241410439e-20,-0.34735473457862365,7.66704697836418e-20
cg05656812,3.4818901280715383e-26,-0.3356648428759661,4.142944630647439e-25
cg15157974,2.0211391474285445e-26,-0.27020871716266237,2.476649611998261e-25
cg22431753,7.276917621859367e-24,-0.409327413293632,6.3556908165388725e-23
cg27428948,1.4553964204484874e-14,-0.5067996497676959,5.481103032973432e-14
cg24152264,7.050802382972728e-6,-0.3816754266705853,1.1229308935830475e-5
cg18132787,3.0389535729222298e-6,-0.3151606289146083,5.1126657446089155e-6
cg13058623,2.4961512791144476e-6,-0.3434353355704953,4.23855263733808e-6
cg17901924,7.921803074881385e-7,-0.41440758533842953,1.445288960995026e-6
cg25003357,1.614907083904404e-5,-0.15326042196512313,2.431220460140976e-5
cg10576245,0.0010389116308469552,-0.16112480818924352,0.0012626890435608442
cg17898069,6.277935365648759e-5,-0.25114689081147024,8.633475603346115e-5
cg12213388,7.862404284300533e-41,-0.6027548759618626,8.606711889880983e-39
cg18024859,8.749525440842915e-29,-0.5731105318636986,1.381415459025391e-27
cg02977524,8.528461810880645e-5,-0.18213558192921708,1.1525707237420592e-4
cg18876314,2.3249082623835555e-19,-0.34150358667451997,1.281040055984496e-18
cg22699768,0.999999999999427,0.1982502095942147,1
cg13055709,0.9999999999844753,0.19214608315823445,1
cg15924102,0.9999969889982269,0.15534864193184017,1
cg13420364,0.9481460680917234,0.015871696043573746,0.9706083814255673
cg23811057,1.8477095996266576e-5,-0.2181141734149682,2.7556214010780853e-5
cg13229078,2.3808836281561067e-5,-0.2863947497068954,3.478123592021643e-5
cg23012855,0.0011585390047834808,-0.36503698403984786,0.001403926971110314
cg16580616,4.143257384910461e-9,-0.4082401497515766,9.788818166939534e-9
cg24579589,5.744390870054668e-9,-0.24063340546899986,1.345547761573433e-8
cg17813670,2.4047429021280948e-20,-0.4052293450750047,1.4733536736172878e-19
cg21930061,1.5710348779034192e-6,-0.05140406398796571,2.761926412759544e-6
cg17500055,4.8263298033408974e-8,-0.20787136442409795,1.0278642719955582e-7
cg22531801,2.2800631909206537e-8,-0.4348405282547564,5.011865809225854e-8
cg15514918,8.374796975898177e-7,-0.5844995712359805,1.524547298716719e-6
cg24495667,8.836730451547011e-6,-0.2765016887148018,1.3911707959194816e-5
cg23621967,0.0062140072041819185,-0.06056967741187881,0.007105431635979604
cg01514015,3.154946601021859e-35,-0.4342141827553387,1.2047493764832308e-33
cg23655242,2.455179846744129e-10,-0.21818990499798085,6.523309560443138e-10
cg18281910,4.238088282555109e-5,-0.084618504338277,5.9631027934494336e-5
cg18381395,1.4082208491130653e-39,-0.5143165614022304,1.2169992811808701e-37
cg07782924,1.3344224978020289e-30,-0.5117938348192073,2.6084782635606326e-29
cg00163018,2.240026346482881e-21,-0.3838194688771789,1.5198856450102856e-20
cg17087499,3.659877886920358e-5,-0.23148019879381762,5.1940531463467826e-5
cg22940372,2.700299543315069e-23,-0.44018452341870096,2.25070652290525e-22
cg17514199,4.534421277327478e-25,-0.418631477559861,4.595999837883777e-24
cg19596804,2.5328366686251656e-27,-0.4137187922558525,3.327134247906017e-26
cg27043880,8.125178250146617e-6,-0.41880652229371723,1.2840753307738925e-5
cg13068215,2.1721486223541777e-4,-0.25833028179353107,2.81061311103669e-4
cg16258888,2.3156067648844873e-6,-0.6023917650385677,3.964782385756338e-6
cg01176047,2.321260117652409e-27,-0.5654953739166728,3.0737976719235935e-26
cg01809217,0.0038846883336487105,-0.13248098060155156,0.004511073722667031
cg22879626,0.005710109321780064,-0.1418937273282888,0.006538353909597535
cg26427535,7.359286460244907e-5,-0.2775170556764726,1.0036501966546626e-4
cg27293357,5.06379573124626e-10,-0.4728296529240912,1.3114751720357032e-9
cg24546683,1.698216282183839e-6,-0.30150360455242886,2.9633062012177082e-6
cg00340127,3.0565222527835737e-18,-0.5857139879277442,1.5683779809595713e-17
cg18190310,6.769711352269821e-9,-0.554759454457193,1.567823136872644e-8
cg03002586,4.98767547218762e-41,-0.596342613053479,6.358980712558976e-39
cg11822088,1.4483046605089645e-14,-0.3794012502588162,5.4669339139211945e-14
cg23270529,6.654275897865611e-6,-0.6516520196439707,1.0639066235925349e-5
cg21526778,8.944104949087011e-39,-0.5977874972516112,6.6755546938185784e-37
cg27259271,0.7927547392912473,0.015034842923872471,0.8217823749471136
cg22699026,0.7462789154582172,0.015260616407920646,0.7746342348470973
cg12211856,0.017900174061228083,-0.05704458908585969,0.019953893963704356
cg04221461,8.244271250117708e-11,-0.37769344127984467,2.3100841967053373e-10
cg17133045,1.4093602358961438e-19,-0.3916437619986377,7.871324854902953e-19
cg13808012,0.009839955542993337,-0.04982984054752171,0.011173725450618989
cg09324544,4.3215508923592994e-27,-0.3950669199257098,5.587390996262968e-26
cg18857402,3.9027673089822916e-33,-0.5346151421076679,1.0336038582820843e-31
cg21304285,0.016133006737536416,-0.12266529865687714,0.018069847928400266
cg23484899,1.0170553979159455e-9,-0.39628413397177803,2.541864480027371e-9
cg07556103,3.9286587999971413e-8,-0.14703298362940043,8.454597312706823e-8
cg17094624,8.380620706384078e-17,-0.6533719574163872,3.679406203177181e-16
cg26109154,3.3558081010579856e-5,-0.471541938854935,4.7790432800843126e-5
cg14037082,2.967034334716375e-7,-0.10294918508858242,5.731612208946221e-7
cg21400442,6.964007207476149e-29,-0.5659442064642621,1.1101844499685277e-27
cg22729008,7.443648924626242e-18,-0.3784179352736944,3.703779252798876e-17
cg13545909,9.19381780258348e-9,-0.5306489623405466,2.0996173618695513e-8
cg12446088,0.0029451839424759407,-0.08068538455254731,0.0034567491304828414
cg01822600,1.4479641777251334e-20,-0.38314554500643627,9.109414482086854e-20
cg12274113,2.3598404949195388e-21,-0.3359993727262247,1.5945918076781412e-20
cg18199753,1.118475553691464e-18,-0.39268183981226923,5.9052632127375684e-18
cg22229828,3.9266487166824245e-10,-0.3143423967289414,1.0283185315458598e-9
cg15831875,2.0064587600776243e-6,-0.4489274254712991,3.4643588686093154e-6
cg22673688,8.974060575361875e-16,-0.19585061729212538,3.6383722135170855e-15
cg07311631,1.0177484018592722e-8,-0.19455959943587176,2.311400934789661e-8
cg25025181,1.5943575239886914e-9,-0.4777576432910939,3.930833414999146e-9
cg23807924,4.657756483402527e-5,-0.38933654541872353,6.497906665885258e-5
cg07139495,1.5797628204263567e-13,-0.42597749927433026,5.415387371899954e-13
cg19749688,0.005020984081513574,-0.00521682028543791,0.005769388286805659
cg08944484,2.258665568260079e-6,-0.3365852454904179,3.875369762887199e-6
cg18866281,2.456849071423912e-4,-0.18466768284503612,3.154140871992231e-4
cg15139304,5.394368515513228e-23,-0.24117940079984662,4.299783059452777e-22
cg11751688,3.761630209263462e-15,-0.20864662733981887,1.474128115420192e-14
cg13432253,6.118497179834119e-11,-0.376868863445702,1.734092928223543e-10
cg13361585,1.3538838135230009e-8,-0.26571869764613965,3.0163870038056545e-8
cg16276225,2.063438339036732e-28,-0.4647604820633643,3.080150684271195e-27
cg21397540,1.8844156818020232e-4,-0.1940757837234952,2.4498895879009676e-4
cg18793688,1.3863134228742294e-21,-0.397042977975939,9.524379248366044e-21
cg05396897,0.08605038972578731,-0.012870547988854668,0.09326385473910413
cg18126557,2.3980717065383072e-17,-0.12412476558369548,1.112325915857599e-16
cg19023876,3.5033542001938254e-6,-0.1636873141300851,5.851991451391924e-6
cg09511177,3.0297067755659217e-4,-0.4392359313394941,3.8654067797041516e-4
cg12550241,2.613215214676011e-9,-0.5510223146395371,6.310121768115427e-9
cg16703466,1.29071871043188e-10,-0.5089339010050123,3.538163810566189e-10
cg07819756,7.863720088829823e-7,-0.05033027470163931,1.4362879183379942e-6
